timestamp,user_id,text,location_approx,sentiment,issue_category,likes,shares,comments,engagement_score
2025-05-13 00:12:02.732341,user_69912,Grateful for the pollution improvements in Ahmedabad. Feels good!,Ahmedabad,positive,pollution,93,94,17,332
2025-05-06 08:56:15.589956,user_39375,The corruption situation in Vadodara is bad. #civic #india,Vadodara,negative,corruption,152,60,50,422
2025-05-28 15:13:24.863931,user_35952,Why is power outage always angry in Bhopal? Need better governance.,Bhopal,negative,power outage,114,68,40,370
2025-05-22 00:29:57.349909,user_14849,Update on housing in Chennai - things are looking bad now!,Chennai,negative,housing,211,61,50,483
2025-05-25 20:16:35.218793,user_43639,Can someone help with road repair problem in Ahmedabad? It's really wonderful.,Ahmedabad,positive,road repair,147,3,38,267
2025-05-25 00:34:21.615027,user_6144,The corruption situation in Pune is excellent. #civic #india,Pune,positive,corruption,210,35,23,349
2025-05-23 01:21:07.030854,user_40701,Grateful for the water shortage improvements in Agra. Feels normal!,Agra,neutral,water shortage,59,87,50,383
2025-05-19 16:25:36.094837,user_70459,Grateful for the housing improvements in Chennai. Feels excellent!,Chennai,positive,housing,27,88,15,248
2025-05-12 16:57:06.471315,user_25588,The corruption situation in Agra is okay. #civic #india,Agra,neutral,corruption,208,0,3,217
2025-05-29 22:57:14.647672,user_98147,Grateful for the public transport improvements in Pimpri-Chinchwad. Feels regular!,Pimpri-Chinchwad,neutral,public transport,90,13,27,197
2025-04-30 15:52:25.279136,user_86280,Can someone help with traffic congestion problem in Kanpur? It's really average.,Kanpur,neutral,traffic congestion,337,92,34,623
2025-05-21 08:00:07.748047,user_26126,The power outage situation in Visakhapatnam is excellent. #civic #india,Visakhapatnam,positive,power outage,390,27,14,486
2025-05-28 05:00:44.457273,user_25070,Can someone help with street lighting problem in Jaipur? It's really excellent.,Jaipur,positive,street lighting,367,27,30,511
2025-04-30 21:49:47.705461,user_61891,Can someone help with garbage collection problem in Thane? It's really regular.,Thane,neutral,garbage collection,334,94,13,561
2025-05-10 10:56:40.667473,user_22943,Update on healthcare in Agra - things are looking happy now!,Agra,positive,healthcare,345,66,10,507
2025-05-19 05:55:30.656996,user_28983,Grateful for the public transport improvements in Delhi. Feels terrible!,Delhi,negative,public transport,18,46,1,113
2025-05-13 21:03:26.585599,user_61136,Grateful for the road repair improvements in Lucknow. Feels average!,Lucknow,neutral,road repair,466,63,10,622
2025-05-08 00:21:37.398711,user_95337,The education situation in Ludhiana is fantastic. #civic #india,Ludhiana,positive,education,342,26,47,535
2025-05-01 22:58:05.242328,user_45366,The housing situation in Nashik is good. #civic #india,Nashik,positive,housing,260,41,39,459
2025-05-03 10:19:28.698544,user_27269,Update on street lighting in Jaipur - things are looking horrible now!,Jaipur,negative,street lighting,286,55,27,477
2025-05-17 06:55:08.890401,user_6478,Update on road repair in Lucknow - things are looking normal now!,Lucknow,neutral,road repair,243,73,43,518
2025-05-07 04:53:40.817265,user_84167,Update on traffic congestion in Nagpur - things are looking excellent now!,Nagpur,positive,traffic congestion,40,74,35,293
2025-05-13 19:59:11.818089,user_41374,The road repair situation in Bangalore is wonderful. #civic #india,Bangalore,positive,road repair,307,70,46,585
2025-05-08 16:49:09.961207,user_2575,Can someone help with education problem in Bhopal? It's really happy.,Bhopal,positive,education,45,31,11,140
2025-05-12 03:17:44.730500,user_32687,The road repair situation in Pimpri-Chinchwad is happy. #civic #india,Pimpri-Chinchwad,positive,road repair,399,27,34,555
2025-05-17 16:13:03.515481,user_71268,Update on healthcare in Patna - things are looking angry now!,Patna,negative,healthcare,453,71,29,682
2025-05-28 18:56:57.260297,user_68661,Why is education always horrible in Pune? Need better governance.,Pune,negative,education,56,96,19,305
2025-05-22 08:57:47.481606,user_60634,Update on garbage collection in Hyderabad - things are looking amazing now!,Hyderabad,positive,garbage collection,316,46,0,408
2025-05-19 09:15:01.191853,user_26199,Update on street lighting in Ludhiana - things are looking fantastic now!,Ludhiana,positive,street lighting,26,76,18,232
2025-05-25 19:12:15.956292,user_29827,Can someone help with housing problem in Delhi? It's really terrible.,Delhi,negative,housing,134,91,14,358
2025-05-19 12:18:08.851139,user_63490,Update on housing in Nashik - things are looking bad now!,Nashik,negative,housing,466,33,40,652
2025-05-14 23:38:56.463879,user_55250,Update on corruption in Nashik - things are looking good now!,Nashik,positive,corruption,197,47,16,339
2025-05-07 10:04:36.398667,user_73886,Why is street lighting always frustrated in Nashik? Need better governance.,Nashik,negative,street lighting,399,91,35,686
2025-05-17 08:28:35.624383,user_56660,The monsoon flooding situation in Nashik is good. #civic #india,Nashik,positive,monsoon flooding,185,54,14,335
2025-05-06 03:24:13.122660,user_27102,Grateful for the garbage collection improvements in Pimpri-Chinchwad. Feels fantastic!,Pimpri-Chinchwad,positive,garbage collection,409,60,47,670
2025-05-02 11:47:42.429811,user_55893,Update on public transport in Thane - things are looking normal now!,Thane,neutral,public transport,27,16,13,98
2025-05-21 04:32:04.504877,user_22266,Grateful for the education improvements in Pune. Feels standard!,Pune,neutral,education,49,21,38,205
2025-04-30 18:25:08.771793,user_50189,Grateful for the housing improvements in Ghaziabad. Feels normal!,Ghaziabad,neutral,housing,485,83,17,702
2025-05-12 21:24:00.965775,user_48628,Can someone help with monsoon flooding problem in Indore? It's really standard.,Indore,neutral,monsoon flooding,239,35,15,354
2025-05-09 03:14:17.767445,user_66559,Grateful for the public transport improvements in Surat. Feels fantastic!,Surat,positive,public transport,129,14,19,214
2025-05-15 12:08:13.395155,user_93734,Grateful for the traffic congestion improvements in Pimpri-Chinchwad. Feels great!,Pimpri-Chinchwad,positive,traffic congestion,247,7,17,312
2025-05-01 02:43:36.164773,user_1207,Can someone help with housing problem in Patna? It's really normal.,Patna,neutral,housing,483,48,8,603
2025-05-01 17:35:47.758454,user_89392,Why is corruption always horrible in Ludhiana? Need better governance.,Ludhiana,negative,corruption,217,86,45,524
2025-05-02 02:14:06.113633,user_24628,Update on street lighting in Ahmedabad - things are looking horrible now!,Ahmedabad,negative,street lighting,132,31,45,329
2025-05-10 04:02:25.326376,user_84788,Grateful for the road repair improvements in Visakhapatnam. Feels fine!,Visakhapatnam,neutral,road repair,122,74,37,381
2025-05-01 03:59:06.678675,user_70108,Grateful for the street lighting improvements in Mumbai. Feels awful!,Mumbai,negative,street lighting,22,67,37,267
2025-05-14 21:52:58.560400,user_64940,Why is pollution always average in Lucknow? Need better governance.,Lucknow,neutral,pollution,283,8,42,425
2025-05-22 07:01:35.001721,user_77338,The corruption situation in Indore is amazing. #civic #india,Indore,positive,corruption,89,82,12,289
2025-05-28 16:01:26.131360,user_24054,The water shortage situation in Surat is frustrated. #civic #india,Surat,negative,water shortage,470,66,6,620
2025-04-30 11:00:47.485890,user_60836,The pollution situation in Nashik is good. #civic #india,Nashik,positive,pollution,187,33,28,337
2025-05-12 12:43:13.182758,user_6733,Grateful for the traffic congestion improvements in Bhopal. Feels okay!,Bhopal,neutral,traffic congestion,454,41,27,617
2025-05-12 10:30:11.849141,user_29891,Grateful for the street lighting improvements in Ahmedabad. Feels happy!,Ahmedabad,positive,street lighting,146,36,44,350
2025-05-06 09:28:56.102197,user_71698,Can someone help with public transport problem in Agra? It's really excellent.,Agra,positive,public transport,443,3,35,554
2025-05-06 06:00:34.203347,user_44218,The street lighting situation in Nashik is average. #civic #india,Nashik,neutral,street lighting,467,69,40,725
2025-05-08 00:44:14.571512,user_62270,Update on pollution in Ludhiana - things are looking awful now!,Ludhiana,negative,pollution,107,38,21,246
2025-05-17 02:27:11.648342,user_74799,The road repair situation in Bhopal is disappointed. #civic #india,Bhopal,negative,road repair,448,88,29,711
2025-05-01 00:00:30.459790,user_88311,Update on healthcare in Nagpur - things are looking terrible now!,Nagpur,negative,healthcare,494,19,13,571
2025-05-26 12:24:15.595999,user_71760,Update on corruption in Indore - things are looking good now!,Indore,positive,corruption,21,25,13,110
2025-05-29 13:27:23.741727,user_55941,Can someone help with monsoon flooding problem in Bhopal? It's really awful.,Bhopal,negative,monsoon flooding,452,23,32,594
2025-05-08 17:04:14.096291,user_35994,Can someone help with education problem in Jaipur? It's really disappointed.,Jaipur,negative,education,468,47,8,586
2025-05-02 00:21:18.179375,user_49841,Grateful for the pollution improvements in Patna. Feels good!,Patna,positive,pollution,33,45,41,246
2025-05-03 03:21:15.867097,user_58065,Why is street lighting always terrible in Pune? Need better governance.,Pune,negative,street lighting,45,67,41,302
2025-05-23 02:33:14.038394,user_25093,Can someone help with public transport problem in Chennai? It's really regular.,Chennai,neutral,public transport,5,83,47,312
2025-05-04 01:50:28.808423,user_52812,The housing situation in Visakhapatnam is fantastic. #civic #india,Visakhapatnam,positive,housing,228,13,0,254
2025-05-02 12:41:41.105870,user_75136,Update on monsoon flooding in Vadodara - things are looking fantastic now!,Vadodara,positive,monsoon flooding,182,10,5,217
2025-05-18 11:35:06.073831,user_61010,Why is public transport always excellent in Jaipur? Need better governance.,Jaipur,positive,public transport,312,18,20,408
2025-05-18 02:07:30.853765,user_1170,Why is housing always normal in Bangalore? Need better governance.,Bangalore,neutral,housing,254,86,14,468
2025-05-26 23:11:32.332441,user_22983,Can someone help with monsoon flooding problem in Pune? It's really amazing.,Pune,positive,monsoon flooding,42,75,20,252
2025-05-18 15:24:01.916110,user_85581,Can someone help with corruption problem in Delhi? It's really happy.,Delhi,positive,corruption,157,69,5,310
2025-05-13 06:25:28.802986,user_25646,Update on street lighting in Surat - things are looking standard now!,Surat,neutral,street lighting,349,40,20,489
2025-05-12 11:15:30.946056,user_92409,Update on power outage in Thane - things are looking horrible now!,Thane,negative,power outage,260,25,27,391
2025-05-18 14:12:08.748131,user_72711,Grateful for the garbage collection improvements in Patna. Feels horrible!,Patna,negative,garbage collection,249,24,8,321
2025-05-16 14:20:19.194480,user_97043,Why is garbage collection always terrible in Ghaziabad? Need better governance.,Ghaziabad,negative,garbage collection,74,24,50,272
2025-05-22 11:49:25.289342,user_45253,Grateful for the housing improvements in Bangalore. Feels bad!,Bangalore,negative,housing,20,99,42,344
2025-05-29 22:45:35.284334,user_78071,Can someone help with street lighting problem in Bhopal? It's really standard.,Bhopal,neutral,street lighting,214,77,16,416
2025-05-18 05:33:44.360345,user_97459,Update on street lighting in Surat - things are looking awful now!,Surat,negative,street lighting,32,66,28,248
2025-05-25 22:30:14.120584,user_49931,Update on public transport in Indore - things are looking okay now!,Indore,neutral,public transport,320,46,18,466
2025-05-01 20:17:37.858244,user_22040,Grateful for the street lighting improvements in Nashik. Feels standard!,Nashik,neutral,street lighting,358,32,49,569
2025-05-19 01:22:35.783559,user_6206,Update on pollution in Delhi - things are looking happy now!,Delhi,positive,pollution,414,63,24,612
2025-05-04 05:18:50.059108,user_58925,The traffic congestion situation in Pimpri-Chinchwad is great. #civic #india,Pimpri-Chinchwad,positive,traffic congestion,217,69,40,475
2025-05-14 09:35:58.875581,user_64067,The road repair situation in Lucknow is awful. #civic #india,Lucknow,negative,road repair,257,96,35,554
2025-05-29 01:05:09.399140,user_21873,Grateful for the street lighting improvements in Nagpur. Feels normal!,Nagpur,neutral,street lighting,458,24,11,539
2025-05-21 13:24:35.639415,user_36294,Can someone help with garbage collection problem in Surat? It's really bad.,Surat,negative,garbage collection,477,67,49,758
2025-05-16 02:12:48.670479,user_59828,Can someone help with traffic congestion problem in Pune? It's really frustrated.,Pune,negative,traffic congestion,223,17,15,302
2025-04-30 22:55:32.901297,user_23457,Why is garbage collection always awful in Kolkata? Need better governance.,Kolkata,negative,garbage collection,401,79,16,607
2025-05-14 09:18:18.178097,user_77125,Can someone help with power outage problem in Ahmedabad? It's really standard.,Ahmedabad,neutral,power outage,195,9,13,252
2025-05-17 05:23:36.500792,user_50641,Why is pollution always good in Ghaziabad? Need better governance.,Ghaziabad,positive,pollution,431,18,2,473
2025-05-23 23:26:28.647728,user_86452,The water shortage situation in Vadodara is angry. #civic #india,Vadodara,negative,water shortage,328,12,45,487
2025-05-04 04:18:49.370739,user_17014,Why is traffic congestion always wonderful in Mumbai? Need better governance.,Mumbai,positive,traffic congestion,328,91,34,612
2025-05-13 04:07:12.305651,user_64880,The education situation in Ghaziabad is okay. #civic #india,Ghaziabad,neutral,education,486,3,50,642
